id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,cos alpha,cos beta,cos gamma,w = croot(V),GaGaDist,GaAlDist,GaInDist,GaODist,AlAlDist,AlInDist,AlODist,InInDist,InODist,OODist,GaGaDist2,GaAlDist2,GaInDist2,GaODist2,AlAlDist2,AlInDist2,AlODist2,InInDist2,InODist2,OODist2,GaGaDist3,GaAlDist3,GaInDist3,GaODist3,AlAlDist3,AlInDist3,AlODist3,InInDist3,InODist3,OODist3,formation_energy_ev_natom,bandgap_energy_ev
194,33,80,0.5938,0.375,0.0312,10.0015,8.59,9.2159,-4.00E-05,-4.00E-05,-3.00E-05,9.251213107,2.967227744,2.930544248,2.967300607,1.77978545,2.930544248,3.292684413,1.779839674,0,1.857559083,2.623310078,2.967300607,2.958012884,3.324585783,1.77979484,2.958012884,3.343088614,1.779841287,0,1.874330153,2.623310078,3.043434464,3.043511614,4.136522158,1.77979484,2.958085188,3.77919143,1.779841287,0,2.092055729,2.623313534,0.0856,3.2617
195,227,40,0.5625,0.125,0.3125,6.002,6.0012,14.3698,-1.20E-04,7.00E-05,-5.00E-01,7.653134687,5.437679588,2.956017277,2.955995373,1.906305872,2.955765848,2.955995373,1.868077925,3.000599546,1.868077925,2.837535157,0,3.496964929,5.171698059,3.529050342,3.000992228,3.000599546,1.906305872,3.458696672,2.064914358,2.837535157,0,3.497372152,5.388686322,12.90322723,0,0,2.063361254,3.497372152,0,2.837535157,0.4327,0.6236
196,33,80,0.4375,0.0312,0.5312,10.6292,9.0718,9.6997,-5.00E-05,0.00E+00,-1.00E-05,9.779517974,0,3.147768968,3.330039739,1.888413594,3.138080385,3.108508887,1.888413594,3.108508887,1.888424205,2.770755478,0,3.390007837,4.597741044,2.20776778,3.227903178,3.138054921,1.900965046,3.227876001,1.900965046,2.77075873,0,5.625982882,6.496947697,3.823980399,0,3.227876001,1.911915271,3.227903178,1.900966874,2.819347907,0.3506,1.5498
197,33,80,0.4375,0.1875,0.375,10.4559,8.9407,9.5672,-4.00E-05,-1.00E-05,-1.00E-05,9.634723715,3.177199542,3.177167264,3.09812014,1.870451787,3.088528483,3.059558028,1.858450399,3.156262335,1.858466692,2.730219606,3.480073814,3.177199542,3.177199542,1.870451787,3.477208008,3.177167264,1.858456468,3.319208951,1.858466692,2.730219606,6.579141188,3.440282349,0,1.885764817,5.598456122,0,1.870437939,3.329848372,1.870444332,2.73022235,0.2227,1.9743
198,206,80,0.5,0.25,0.25,9.4158,9.4154,9.4155,-5.00E-05,-5.00E-05,4.00E-05,9.415566655,3.110692036,3.110692036,3.110692036,1.984682564,3.110692036,3.110692036,1.98467533,3.110732085,1.98467533,2.611731635,3.110732085,4.707715542,3.110732085,1.984694612,3.110833506,3.1107489,1.984682564,3.1107489,1.984676828,2.611731635,4.707911611,4.707770021,3.110833506,2.010958395,4.707911611,3.56242735,1.984696489,4.707911611,1.984716318,2.611731635,0.2126,2.5513
199,206,80,0.5,0.3125,0.1875,9.3604,9.36,9.3601,-5.00E-05,-6.00E-05,5.00E-05,9.360166651,3.092362949,3.092362949,3.092413696,1.972995717,3.092362949,3.092362949,1.972983077,3.092566633,1.972995717,2.596355209,3.092566633,3.092362949,3.092526418,1.973011102,3.541634472,6.618374774,1.97312981,5.609438166,1.973011102,2.596355209,3.541634472,3.092413696,4.680009482,1.99909591,4.680009482,6.618506383,1.999111888,5.868934361,1.99909591,2.596355209,0.2042,2.6141
200,206,80,0.0625,0.0312,0.9062,10.181,10.181,10.1813,-1.00E-05,-1.00E-05,2.00E-05,10.1811,0,6.101425148,3.363700756,2.203914863,6.383788769,3.363651842,2.146065293,3.363651842,2.146066672,2.824107867,0,0,7.721322562,5.195137867,0,3.363651842,2.174481199,3.363651842,2.146070822,2.852614033,0,0,11.71995683,6.208530666,0,3.363738595,2.174481199,3.363700756,2.146072407,2.930796568,0.0598,0.9677
201,167,30,0.4167,0.3333,0.25,5.0862,5.0858,13.6981,1.00E-04,-1.10E-04,-5.00E-01,6.744966005,2.981156745,2.981363754,2.798677903,1.976321867,2.798677903,2.798677903,1.976422166,3.719262449,1.976321876,2.698644688,9.592751695,3.427182352,0,1.97642269,0,2.981156745,1.976469506,3.719670181,1.976460223,2.698644688,0,6.849029678,0,2.094114544,0,3.427182352,1.976607319,0,2.094189182,2.698787025,0.1985,2.6453
202,33,80,0.0625,0.2188,0.7188,11.0125,9.3786,10.002,1.00E-05,4.00E-05,0.00E+00,10.10889289,3.489252428,3.643591965,3.218501912,1.968628044,5.2211564,3.486169637,2.032298535,3.218501912,1.95494735,2.862078646,4.898819656,0,3.249242287,1.97155998,0,3.489393837,2.111868985,3.249242287,1.954948193,2.910275682,5.875845391,0,3.341967331,1.971561847,0,3.605148439,0,3.34196233,1.954948193,3.090088078,0.1848,1.0341
203,206,80,0,0.0938,0.9062,10.2072,10.2072,10.2074,-1.00E-05,-1.00E-05,2.00E-05,10.20726666,3.390169628,0,3.372302366,2.151595673,0,0,0,3.372302366,2.151583215,2.831381569,6.409506755,0,3.372354813,2.209653264,0,0,0,3.372302366,2.151587139,2.831381569,0,0,6.40010834,2.263276392,0,0,0,3.372348379,2.151595673,2.859951449,0.0416,0.91
204,194,80,0.0312,0.4688,0.5,6.7431,6.7427,24.7186,-1.00E-05,5.00E-05,-5.00E-01,9.910594557,3.371359365,3.371359365,3.371359365,1.946489186,0,3.372042602,2.218393406,3.371359365,1.946489186,2.80926672,3.371536382,3.371536382,3.371536382,1.946489492,0,7.039491636,2.218407932,3.371536382,1.946489186,2.809333477,5.840359048,6.179643789,3.372042602,1.946883725,0,7.039683816,2.218680324,5.840359048,1.946489492,2.809333477,0.2808,0.7935
205,33,80,0.4062,0.3125,0.2812,10.3665,8.8745,9.4996,-3.00E-05,-2.00E-05,-1.00E-05,9.560790197,3.063125218,3.130301615,3.034464191,1.843023601,3.072661539,3.034464191,1.843049946,3.151177922,1.843029153,2.709456001,3.151218341,3.151177922,3.151218341,1.843029153,3.151218341,3.151218341,1.843049946,0,1.854731353,2.709458199,8.072733183,5.183236369,4.635575349,1.854710642,6.53155889,3.415174511,1.85471678,0,1.872429937,2.75950375,0.1848,2.1374
206,206,80,0,0.5312,0.4688,9.8193,9.8193,9.8191,-6.00E-05,-5.00E-05,8.00E-05,9.819233315,3.244048111,0,3.244048111,2.069759455,0,0,0,3.244048111,2.069740448,2.723701547,3.244048111,0,3.244051607,2.069912512,0,0,0,3.244064492,2.069748101,2.723701547,3.244064492,0,4.909636325,2.097139594,0,0,0,3.244229599,2.069760363,2.723731692,0.1283,1.3027
207,167,30,0.4167,0.5833,0,4.9566,4.9562,13.4178,1.10E-04,-1.30E-04,-5.00E-01,6.584364399,2.81772856,2.81772856,0,1.919636322,3.305446254,0,1.919542335,0,0,2.601058174,0,2.81772856,0,1.919645895,7.831610475,0,1.919542347,0,0,2.601058174,0,2.919897094,0,1.919691195,11.54160199,0,1.919700272,0,0,2.601185127,0.0772,3.382
208,12,80,0.4375,0.25,0.3125,24.3844,6.2195,6.1079,1.00E-05,-2.53E-01,0.00E+00,9.640862769,3.10976362,3.10976362,3.10976362,1.863577756,3.10976362,3.10976362,1.863577756,3.10976362,1.863577756,2.695854832,4.520290579,3.280599213,0,1.863577756,3.10976362,3.280599213,1.863577756,3.154187179,1.863577756,2.695854832,6.125136129,3.601497297,0,1.930156069,3.335129493,3.601482783,1.863579284,3.154187179,1.863579284,2.695864461,0.1883,2.0563
209,227,40,0.125,0.75,0.125,10.0112,5.8192,14.4072,-2.42E-02,-2.81E-02,8.60E-01,7.535581355,2.885231541,2.909615665,2.885231368,1.827575499,3.430174912,5.00557799,1.872932948,6.617458211,2.027098934,2.769822224,2.962501756,3.45869137,2.962501756,1.827575499,0,6.657996641,3.399486287,0,2.02956149,2.769822224,3.384746478,5.438893853,3.384618312,6.689059501,0,0,3.422578006,0,2.030937679,2.793231038,0.178,1.4562
210,194,80,0.3125,0.4375,0.25,6.4667,6.4665,24.1851,-1.90E-04,-7.00E-05,-5.00E-01,9.567934385,3.233243467,3.233243467,3.233243467,1.866631284,3.233243467,3.233243467,1.866631284,3.233567847,1.866631284,2.722229333,3.233243467,3.233351949,3.233567847,1.98196524,3.233351949,3.233243467,1.866973958,3.552947522,1.98196524,2.722229333,3.233351949,3.233351949,13.32553202,2.137125983,3.233567847,3.233351949,1.98196524,3.553397997,2.137125983,2.722229333,0.2289,1.8646
211,194,80,0.625,0.2188,0.1562,6.2998,6.2995,23.8295,-2.70E-04,-1.00E-04,-5.00E-01,9.356071245,3.149766002,3.149766002,3.149766002,1.818345249,3.149766002,3.149766002,1.818345249,3.149766002,1.818345249,2.667830329,3.149766002,3.149861096,3.149910188,1.818701282,3.149766002,3.149861096,1.952828166,4.70090159,1.952828166,2.667830329,3.149861096,3.149910188,6.739866294,1.952828166,3.149861096,0,2.087439512,6.737813635,2.087439512,2.741384732,0.3169,1.9064
212,12,80,0.4062,0.3125,0.2812,24.4252,6.2109,6.0822,1.00E-05,-2.52E-01,0.00E+00,9.629613992,3.1054627,3.1054627,3.1054627,1.862967636,3.1054627,3.1054627,1.862967636,3.1054627,1.862967636,2.694688353,0,3.1054627,3.283391135,1.862967636,3.1054627,3.1054627,1.925014472,3.152413772,1.862967636,2.694688353,0,3.339569754,3.339569754,1.925014472,0,3.589283145,13.63789913,3.283391135,1.86296939,2.694697504,0.1768,2.0724
213,12,80,0,0.4688,0.5312,24.7815,6.4664,6.4217,-1.00E-05,-2.60E-01,0.00E+00,9.97856647,3.233191105,0,3.233191105,1.923421446,0,0,0,3.233191105,1.923421446,2.777232115,0,0,3.34879711,1.923421446,0,0,0,3.34879711,2.009986212,3.233191105,0,0,3.40149265,2.009986212,0,0,0,4.654885575,3.474284446,0,0.01,1.3425
214,227,40,0.1875,0.5,0.3125,10.3967,6.0239,14.8421,-1.80E-02,-2.09E-02,8.63E-01,7.772516641,3.509030022,3.045612844,2.990458758,1.900749305,3.565735652,3.537931403,1.929475229,3.011955232,2.090312037,2.870840522,3.532990077,3.509030022,2.990458937,1.900749305,0,3.575918914,2.091834792,8.599285379,2.09052837,2.870840522,3.565735652,0,3.045385889,1.900749305,0,5.198352491,2.09298629,10.93552339,2.092050757,2.891477023,0.2933,1.2221
215,194,80,0.6875,0.3125,0,6.165,6.1648,23.5817,-3.10E-04,3.00E-05,-5.00E-01,9.189980605,3.082318659,3.082318659,0,1.779397831,3.082318659,0,1.779397831,0,0,2.626514409,3.082522459,12.18627202,0,1.932523637,3.082522459,0,1.779397831,0,0,2.626514409,3.44304918,0,0,2.048329392,5.3389116,0,1.932523637,0,0,2.699664217,0.2311,3.1668
216,206,80,0.3438,0.4688,0.1875,9.4259,9.4256,9.4255,-6.00E-05,-6.00E-05,7.00E-05,9.425666645,3.11398916,3.11398916,3.11398916,1.986783296,3.11404308,3.114038762,1.986817447,3.11404308,1.986780849,2.614515185,3.114187532,3.114038762,3.11404308,1.986963663,3.566408773,3.11404308,2.013084695,5.648567129,1.986810455,2.614515185,3.114250165,3.114250165,3.114187532,1.986966322,4.712808664,3.114187532,2.013084695,5.649055626,1.986818279,2.614538894,0.1818,2.3949
217,167,30,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,2.00E-04,-2.10E-04,-5.00E-01,6.591151265,0,2.745614545,5.317259073,1.929703123,2.745614545,2.907995649,1.929703114,10.69272753,1.929767934,2.631976689,0,3.347619777,0,2.047667443,6.719171036,3.347526945,1.929767934,0,1.929856397,2.631976689,0,3.635897484,0,2.047858561,0,9.405748736,1.929856397,0,1.930099653,2.632111002,0.1295,3.6619
218,33,80,0.0625,0.8125,0.125,10.3539,8.8804,9.4982,4.00E-05,-2.00E-05,-2.00E-05,9.558562876,3.032527278,3.149265466,3.070556159,1.841130242,9.821331992,3.416594839,1.852682317,3.363081434,1.841129379,2.708021542,3.061038946,3.14933417,3.070556159,1.841130242,0,4.638385911,1.872187741,0,1.852665814,2.759574522,3.149265466,3.449706095,3.14933417,1.841163546,0,8.725169209,3.51143734,0,1.872183606,2.930396451,0.0905,1.9307
219,167,30,0.5,0.3333,0.1667,5.0223,5.022,13.5631,1.30E-04,-1.40E-04,-5.00E-01,6.666348983,3.386467648,2.771094455,2.771094455,1.952572755,2.771094455,3.386467648,1.952572746,11.66832868,1.952661841,2.664790067,3.676590563,2.944178614,0,1.952661841,0,9.552620881,1.952572755,0,1.952686702,2.664790067,5.370750262,3.676800672,0,1.952728703,0,0,1.95275813,0,2.070335116,2.664926808,0.163,2.8518
220,33,80,0.3125,0.3125,0.375,10.5143,8.9905,9.6149,-2.00E-05,-1.00E-05,-1.00E-05,9.686561953,3.194910317,3.115392706,3.076642323,1.868666288,3.115392706,3.115420527,1.868656312,3.076642323,1.868660158,2.744436475,3.194939779,3.194939779,3.10577833,1.880792523,3.115420527,3.194939779,1.868660158,3.105805937,1.880801628,2.744436475,5.257144222,3.49888074,3.194910317,1.895191117,3.450498444,8.092154175,1.868666643,3.405025354,1.895192007,2.744437957,0.2107,1.8048
221,206,80,0,0.4062,0.5938,9.9301,9.9301,9.9301,-4.00E-05,-4.00E-05,6.00E-05,9.930099989,3.280715746,0,3.280692927,2.093123881,0,0,0,3.280692927,2.09312828,2.754483754,3.28084896,0,3.280692927,2.093156072,0,0,0,3.280706868,2.093138354,2.754489448,4.965055025,0,3.280715746,2.120830192,0,0,0,3.280840291,2.093144472,2.75449328,0.117,1.202
222,227,40,0.375,0.1875,0.4375,6.1411,6.1403,14.441,-2.70E-04,-8.00E-05,-5.00E-01,7.783687591,3.744126661,3.492114305,3.491310419,1.877327522,3.070134874,2.989600257,1.877327522,2.98886837,1.877327667,2.869313604,0,3.561716181,3.492364426,1.946817157,3.491310516,3.070134874,1.946945886,3.070259433,3.574686516,2.86931372,0,3.610245091,3.492364524,4.678514816,3.561967525,3.491310516,4.678505731,3.070545554,3.574875684,2.870016332,0.3226,1.52
223,33,80,0.3125,0.2812,0.4062,10.549,9.0167,9.6414,-2.00E-05,0.00E+00,-1.00E-05,9.715526437,3.12532345,3.115683631,3.086431109,1.874649524,3.309639295,3.086431109,1.874655626,3.115683631,1.87465561,2.752543443,3.125348903,3.205079046,3.115708889,1.874653385,3.468799362,3.20505209,1.886898153,3.205079046,1.87465561,2.752543443,3.414685651,3.505417506,3.20505209,1.874653385,3.505410586,5.274475542,1.900422465,6.632599546,1.886902389,2.752545006,0.2402,1.6976
224,206,80,0.875,0,0.125,9.1479,9.1472,9.1475,-3.00E-05,-5.00E-05,1.00E-05,9.147533322,0,0,0,0,3.022131012,3.022131012,1.928153576,3.475160701,1.928153576,2.537338356,0,0,0,0,3.022218105,3.022196094,1.928170411,4.615892246,1.92818921,2.537338356,0,0,0,0,3.022218105,3.022233746,1.928292618,0,1.980290202,2.537338356,0.1892,3.7532
225,33,80,0.1875,0.4062,0.4062,10.6074,9.0666,9.6891,0.00E+00,0.00E+00,-1.00E-05,9.767399398,3.142649478,3.10351558,3.10351558,1.884855855,3.132934685,3.132956288,1.884854074,3.132934685,1.884856456,2.766762019,3.3266205,3.35694313,3.222796395,1.897251758,4.735776795,3.222819449,1.884855855,3.222819449,1.897253993,2.76676227,3.487398792,3.487398792,6.667308642,1.897253631,8.47109042,6.667308642,1.909836749,8.163644437,1.897253993,2.816506493,0.234,1.4131
226,206,80,0,0.6875,0.3125,9.6807,9.6808,9.6804,-7.00E-05,-6.00E-05,9.00E-05,9.680633302,3.198225017,0,3.198225017,2.040511933,0,0,0,3.198225017,2.040528431,2.6852248,3.198251941,0,3.198225017,2.040524393,0,0,0,6.845421127,2.040565881,2.68526385,3.198547562,0,3.198251941,2.040539164,0,0,0,0,2.06752743,2.685292286,0.1367,1.5381
227,167,30,0.75,0.1667,0.0833,4.9172,4.917,13.3449,2.00E-04,-2.20E-04,-5.00E-01,6.537612164,8.860960457,2.726524889,3.319958851,1.913645305,2.726524889,2.726524889,1.913582122,0,1.913985883,2.609065665,0,0,6.672454112,1.913777753,2.882835322,9.398979001,1.91358213,0,2.031643954,2.609065665,0,0,0,2.031492443,3.320046085,0,1.913739698,0,3.6728714,2.609195381,0.1225,4.0806
228,206,80,0.3125,0.375,0.3125,9.5498,9.5496,9.5495,-5.00E-05,-5.00E-05,6.00E-05,9.549633318,3.155001253,3.15497262,3.15497262,2.012927919,3.15497262,3.15497262,2.012927919,3.15497262,2.012921897,2.648925542,3.15501516,3.155134741,4.77477112,2.012936182,3.15501516,3.155134741,2.01294712,3.15501516,2.01294712,2.648925542,3.155179983,4.774898475,6.752449957,2.039573296,5.723076506,3.613299494,2.01295101,5.723289521,2.01295101,2.648928748,0.2054,1.8941
229,33,40,0,0.8125,0.1875,5.2262,8.9578,9.5751,5.00E-05,-1.00E-05,-2.00E-05,7.653208908,3.099121542,0,3.060640522,1.858216465,0,0,0,4.978315299,1.902250649,2.731340219,3.286891791,0,3.089475742,1.858240206,0,0,0,5.625787348,2.016402662,2.782658549,6.597715713,0,6.495347019,2.0163464,0,0,0,6.597715713,3.549535036,2.954828616,0.1062,1.6909
230,12,80,0.4375,0.2812,0.2812,24.3927,6.202,6.0758,1.00E-05,-2.52E-01,0.00E+00,9.617206857,3.10101884,3.10101884,3.148191758,1.860328782,3.10101884,3.10101884,1.860328782,3.10101884,1.860328782,2.691211827,4.513261924,3.10101884,3.148198033,1.860330356,3.10101884,0,1.860328782,3.10101884,1.860330356,2.691211827,6.292196015,12.58439203,3.279219876,1.922933402,3.585301766,0,1.922933402,3.279219876,1.922933402,2.691221719,0.1479,1.8403
231,227,40,0.375,0.375,0.25,5.9856,5.9853,14.6474,1.40E-04,-1.20E-04,-5.00E-01,7.688371978,2.907164341,2.818993493,2.818796184,1.921235651,2.818714791,2.992645963,1.931926665,2.818714791,2.020656897,2.761896215,3.407393159,2.907034143,2.907281617,3.502120308,2.907281617,3.051725452,1.931968745,0,6.406298481,2.761972545,5.386308897,3.407392834,3.515135981,3.502150067,0,5.074422138,1.932020515,0,0,2.969563748,0.3452,1.4549
232,227,40,0.375,0.5,0.125,5.9399,5.9389,14.0647,-3.20E-04,-2.00E-05,-5.00E-01,7.545887059,2.904640028,2.903997555,3.394260337,1.828415239,2.969929877,2.969444934,1.82841538,12.65999371,1.828415239,2.787837621,3.394260337,2.969444934,3.451317139,1.884434434,0,5.143739281,1.884344937,0,1.884373332,2.787837735,3.623794826,3.39518612,10.54854946,4.525616257,0,12.66073086,2.035683731,0,4.525642483,2.788454509,0.2558,0.8536
233,206,80,0.4375,0.5625,0,9.2204,9.22,9.2199,-8.00E-05,-8.00E-05,8.00E-05,9.220099967,3.046026606,3.046026606,0,1.943426691,3.046110886,0,1.943426691,0,0,2.557456358,3.046101989,3.046026606,0,1.943432013,3.046272223,0,1.943648188,0,0,2.557500196,3.046272223,3.046101989,0,1.943460175,3.488365856,0,1.943652974,0,0,2.557500196,0.1098,3.1215
234,33,80,0.75,0.0938,0.1562,10.0671,8.6325,9.2623,-8.00E-05,-3.00E-05,-2.00E-05,9.302219943,2.985324509,2.985373346,3.175902257,1.791044431,2.976074369,2.948328658,1.790996261,3.041341627,1.801861221,2.637956713,4.509454744,3.061825367,3.324365871,1.801821836,3.061825367,3.06187708,1.791007054,4.246648375,1.825606192,2.637956713,6.822584147,5.033562957,3.360757716,1.825627118,3.06187708,5.033562957,1.791007054,4.674631747,3.540681684,2.637961744,0.1778,2.9986
235,194,80,0.1875,0.1562,0.6562,6.8071,6.8066,24.802,-2.40E-04,3.00E-05,-5.00E-01,9.984361342,3.403321753,3.403565979,3.403321753,1.964944509,3.670926201,3.403321753,1.964944509,3.403321753,1.964944509,2.826679177,3.403565979,3.670073866,3.403565979,1.964961317,7.072836069,3.403321753,2.032525348,3.403321753,2.032525348,2.826679177,5.006261077,3.670561316,3.404047344,1.96538031,12.40100883,3.403565979,2.236061296,12.40100883,2.236061296,2.901952988,0.2922,0.8037
236,167,30,0.4167,0.0833,0.5,5.2158,5.2154,13.9784,1.00E-04,-1.00E-04,-5.00E-01,6.905529507,0,3.05688101,2.855949539,2.024823512,2.855949539,2.855949539,2.024703231,3.05666082,2.024703241,2.767402047,0,4.133237437,0,2.142878728,0,3.05666082,2.02485709,3.509959409,2.024809118,2.767402047,0,6.989186976,0,2.143010719,0,3.509762847,2.024982219,5.996736432,2.142788507,2.767559636,0.2281,2.0619
237,206,80,0.4375,0.1875,0.375,9.5528,9.5525,9.5527,-4.00E-05,-4.00E-05,3.00E-05,9.552666659,3.156020235,3.156045081,3.156020235,2.01358008,3.156000884,3.156000884,2.01358008,3.156113655,2.013577127,2.649758434,3.614290304,3.156113655,3.614240735,2.01369457,3.156020235,3.156113655,2.013609801,5.989651934,2.013582178,2.649758434,8.27272479,3.614414389,6.754663194,2.040241666,3.156045081,8.272730545,2.013614319,0,2.013591108,2.676530428,0.2364,1.9447
238,33,80,0.625,0.1875,0.1875,10.1602,8.7086,9.3366,-6.00E-05,-3.00E-05,-2.00E-05,9.383102288,3.003225656,2.9752018,3.003273055,1.807233223,2.9752018,3.003225656,1.807190216,3.240090114,1.818287698,2.660269871,3.089706101,3.089756681,3.245358904,1.818313404,3.089756681,3.089706101,1.807199279,3.303951084,1.840249896,2.660269871,0,5.080111014,3.359323942,1.818313759,3.352876887,3.089756681,1.807233223,3.359190163,0,2.660273893,0.1849,2.7164
239,194,80,0.9375,0,0.0625,6.1382,6.1377,23.4744,-1.10E-04,-1.10E-04,-5.00E-01,9.149210122,0,0,0,0,3.068756991,3.068756991,1.771550905,4.600905384,1.771550905,2.614920282,0,0,0,0,3.069088659,3.069088659,1.923729166,0,1.923729166,2.614920282,0,0,0,0,5.31555966,3.427519216,2.039352802,0,2.039352802,2.687736941,0.2903,3.4438
240,206,80,0.4375,0.2812,0.2812,9.4697,9.4694,9.4695,-5.00E-05,-5.00E-05,5.00E-05,9.469533321,3.128507083,3.128541527,3.128507083,1.996041567,3.128507083,3.128507083,1.996051887,3.128651749,1.996040337,2.626693402,0,3.128558304,4.734688423,1.996041567,3.128541527,3.128558304,1.996051887,4.734688423,1.99607862,2.653212847,0,3.128684693,4.734726069,1.996170974,4.734726069,4.734688423,1.996062216,0,2.022459547,2.653290994,0.2205,2.1159
241,227,40,0,0.75,0.25,10.4134,6.0342,14.8738,-1.83E-02,-2.13E-02,8.63E-01,7.787406954,3.017107208,0,2.995704079,1.903644461,0,0,0,2.9957039,1.903644461,2.875875859,3.051915009,0,5.577670092,2.095489832,0,0,0,3.718446728,6.962154908,2.89642292,3.052230232,0,5.613364646,2.112845411,0,0,0,0,13.86665586,12.46540836,0.1818,1.1437
242,167,30,0,0,1,5.5783,5.5777,14.7469,5.00E-05,1.00E-05,-5.00E-01,7.351809276,0,0,0,0,0,0,0,2.978872993,2.162667884,2.975533023,0,0,0,0,0,0,0,2.978872993,2.162667896,2.975730022,0,0,0,0,0,0,0,7.373448002,2.162707196,3.349365486,0.0758,0.9439
243,12,20,0.75,0,0.25,12.0381,3.0478,5.9801,1.00E-05,-2.52E-01,0.00E+00,5.965555453,0,0,0,0,3.236141266,3.100054349,1.83069821,4.889073464,1.904929926,2.651818739,0,0,0,0,3.236141266,3.10007297,1.83069821,0,1.964766385,2.651836259,0,0,0,0,3.529145648,3.236141266,1.830698422,0,3.55932344,2.686267299,0.1511,2.783
244,167,30,0.25,0.75,0,4.9979,4.9974,13.5009,6.00E-05,-8.00E-05,-5.00E-01,6.634495505,2.835188095,2.944153457,0,1.934785642,2.835188095,0,1.93478563,0,0,2.62269343,2.835188095,2.944182195,0,1.934861928,6.750447846,0,1.934785642,0,0,2.622821851,6.750447846,3.659250547,0,1.934861928,0,0,1.934896109,0,0,3.02509982,0.0723,3.0501
245,12,20,0.25,0,0.75,12.2319,3.2589,6.5962,0.00E+00,-2.70E-01,0.00E+00,6.325878963,0,0,0,0,3.852404868,3.267596277,1.925538985,3.267600402,1.925538985,2.782280215,0,0,0,0,0,3.325287091,2.044078788,3.325287091,2.044078788,2.782281562,0,0,0,0,0,3.926232337,3.308140362,3.325287091,3.308140362,2.963126299,0.3427,0.7994
246,12,80,0.3438,0.3125,0.3438,24.4736,6.2637,6.1591,0.00E+00,-2.54E-01,0.00E+00,9.701644281,3.131839975,3.131839975,3.131839975,1.874748591,3.131839975,3.131839975,1.874748591,3.131839975,1.874748591,2.71093618,0,3.294498591,3.131839975,1.87475062,6.163567674,0,1.874748591,3.294498591,1.87475062,2.710943313,0,5.726366362,3.629668677,1.943627963,6.315611949,0,1.874748591,3.629668677,1.943627963,3.131839975,0.1571,1.7474
247,33,40,0.5625,0,0.4375,5.2334,8.9433,9.5725,-6.00E-05,-1.00E-05,-1.00E-05,7.651895573,0,0,0,0,3.100679757,3.06205452,1.860246078,3.091090173,1.86023984,2.732216329,0,0,0,0,3.285155647,3.091090173,2.08873702,3.284968383,1.90095836,2.732220506,0,0,0,0,9.710365761,0,2.107173146,6.494998757,2.014667514,2.781109403,0.2971,1.9414
